store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
3fb078e2-9300-4b8e-921c-f0ff3a339965,30.94,9.11,80.67,0.0,2.42,16.85
3fb3d3cf-3fe7-4c7b-8474-26af5e25d756,0.0,0.0,0.0,52.27,10.61,79.87
3fcade3c-fb69-48dc-b38f-e7a1868f5d0e,60.0,17.0,118.0,0.0,0.0,0.0
3feb998a-56a2-44ce-af85-8548f9d081a6,6.93,6.8,64.25,0.0,2.82,20.36
3ff5fc1b-32cd-4437-bd2e-bc4c64870ca3,35.03,6.74,61.73,0.0,2.35,16.37
3fff565b-6362-4a24-991a-8824b58329c8,40.11,6.66,59.15,0.0,2.27,15.77
401d4b74-b07b-414f-ac79-ccba9a47081a,13.14,6.21,58.98,0.0,2.72,18.94
403e48e1-cee6-4459-bed3-265f0b839533,18.45,14.19,115.34,0.0,0.11,0.85
40519ecf-50c3-4aa7-af45-86c1903952c9,38.89,6.64,60.83,0.0,2.02,13.82
40632bbd-78d8-48c1-96d1-f4b088314b65,19.59,14.24,115.6,0.0,0.09,0.72
406a4213-6f53-4867-8053-9d33626e84c1,22.17,10.8,91.38,0.0,0.07,0.38
4093e636-2bc5-449d-8169-9a3fb890a36a,28.54,9.03,80.34,0.0,2.46,17.13
4099c401-d831-47ef-8cfb-fa08df5b8296,40.85,7.43,66.0,0.0,1.76,12.19
40b59f43-b5ca-412f-acf0-6baa77692ffe,38.94,7.87,60.04,0.0,2.28,27.13
40ceaee7-47cd-4ae0-ade7-64b106a5cae7,4.53,6.06,55.97,0.0,2.36,16.45
40d3b4b4-4492-43f1-9fcc-34006baff034,19.93,9.32,76.61,0.0,0.6,4.31
40d79cb8-f794-4e00-9743-ffb91d6230a0,0.0,0.0,0.0,26.13,21.45,165.44
40d7d9ff-b8cf-49bb-b3eb-69370f9c8737,0.0,0.0,0.0,22.9,8.42,74.42
40e1b70b-1171-439f-b3f6-3083cd2dce37,8.1,8.34,75.59,0.0,2.3,16.03
40f15c73-4395-4a21-8bb4-197ae40afe2e,3.73,6.05,55.88,0.0,2.37,16.54
410828e6-b8b4-46a0-aabf-8fe03e6f7a90,0.0,0.0,0.0,45.29,10.25,75.25
4123a2fc-f55a-4d9a-8e1c-5264ddc1d614,60.0,13.5,94.5,0.0,0.0,0.0
41364aa0-3a50-4ce3-ade8-d96941810f10,39.56,8.38,75.47,0.0,2.77,16.59
415d661c-546c-481f-87e1-2eabd1989ec3,12.89,14.02,114.7,0.0,0.2,1.51
41812f91-6647-4e9e-b2f1-4f71bdd7f91b,12.9,6.2,56.95,0.0,2.22,15.47
41952bbd-4613-490c-b1c8-ff76f8325486,35.41,7.75,59.61,0.0,2.34,27.5
419d9165-b37c-4171-abd2-99ac1987dd1b,60.0,17.0,119.0,0.0,0.0,0.0
41a4dbaf-2fc1-46a8-bdd1-2d6035dd8e72,60.0,17.0,119.0,0.0,0.0,0.0
41b2cc13-04fd-496f-9778-9fb3cdf33bd7,31.48,9.12,80.75,0.0,2.41,16.78
41c438b4-8675-4ab7-bdc4-a64f810163b9,60.0,12.0,85.97,0.0,0.0,0.0
41df70ea-3ea2-4291-9df1-6071b5ec2d92,60.0,24.0,151.0,0.0,0.0,0.0
42165d55-c807-4496-bc67-50b4e0af46dd,60.0,13.5,96.5,0.0,0.0,0.0
421d886e-b212-42b0-9f52-dee7d42e619c,0.0,0.0,0.0,23.17,8.42,74.42
422cd490-c997-4d29-b493-eb8e6d1a6fcd,60.0,13.0,91.0,0.0,0.0,0.0
42339b73-5048-4a80-8f47-f16299c9a539,32.73,9.15,80.84,0.0,2.39,16.64
4241cfbe-076d-4911-b4e7-912799bf20d9,14.66,6.23,59.16,0.0,2.19,15.26
42432667-4526-492c-9e3d-28de48c6f862,60.0,13.0,93.0,0.0,0.0,0.0
424421e6-39ee-4b6b-93c5-97468d634606,6.35,9.09,39.5,0.0,0.33,32.92
42918db1-ae8c-487a-99fd-bf722fff0b81,20.59,9.76,86.28,0.0,1.59,11.06
4293d0ce-6904-4dac-a88f-c49ee6374495,0.0,0.0,0.0,53.3,23.88,167.89
429501f3-5406-49cc-9717-55a7168ca08d,6.29,6.09,53.0,0.0,2.33,18.42
4298071a-62fc-42fe-ad77-9fa8d35307e3,35.83,9.59,76.35,0.0,0.34,2.57
42a9992f-9026-4914-be4a-61916d84b096,34.76,6.57,60.52,0.0,1.86,12.9
42abc5df-aad7-485d-947e-b4553463eecb,60.0,12.5,89.5,0.0,0.0,0.0
42b80028-65d7-4875-a737-1aa15c90e11a,4.6,6.06,57.98,0.0,2.86,19.94
42cc2fa6-500d-4464-b2c1-81bb255c7a77,60.0,10.5,73.5,0.0,0.0,0.0
4306868a-8cfa-41a1-b975-21037cd94442,60.0,10.33,72.0,0.0,0.0,0.0
430ba4e6-331e-4b2e-be40-0a264d9c8247,0.0,0.0,0.0,35.99,17.6,125.59
4315436c-a97a-4dd4-87fe-121692326bf3,0.0,0.0,0.0,45.42,7.76,73.75
434061a0-cfb1-4e74-b521-49cad2d5cf2b,39.27,7.89,70.08,0.0,2.28,17.09
434429c4-97e6-43a5-804f-c7821beb6e83,33.25,10.18,84.98,0.0,1.38,12.58
4349dc4a-6aa0-4697-9b9e-a8e56b7112e7,39.69,11.88,93.92,0.0,2.77,22.64
437cd23b-c69c-48f8-8a90-fc6106d71dc4,27.12,7.98,74.62,0.0,2.48,17.83
437cf867-f51c-4b8f-9018-83dcfc7fcedd,27.47,6.45,58.66,0.0,1.98,13.76
43a0c880-42e2-4ba8-ace3-cea6639206d3,8.94,6.14,60.08,0.0,3.02,21.06
43ae85d3-2993-44c8-9dde-1ca4aec5edac,22.92,14.34,115.95,0.0,0.04,0.33
43b0ab6f-e5c4-410c-b7cd-bf401b70a9e6,13.23,14.03,85.33,0.0,0.2,29.88
43b6ed87-9b16-46d2-a1e2-756064a012a4,26.29,4.49,66.59,0.0,5.46,20.36
43e1aa2b-eaae-41e3-8e98-ae897b8454f1,0.0,5.99,58.16,7.14,2.43,16.26
43e218d0-5061-4e69-a160-36a802c49413,34.64,9.57,78.11,0.0,0.36,3.31
43e5d7f6-5458-473d-b30d-e34674f25dee,13.87,8.52,78.29,0.0,2.7,18.85
4428547a-8de5-486d-b9ac-6276345e19ba,30.99,11.11,92.69,0.0,1.92,13.34
442ec7cc-3be2-40d7-b29e-80ce804771f4,35.44,10.24,88.2,0.0,1.34,9.32
443680f2-7a19-4ca1-91d2-e80850b15cfe,29.95,11.56,95.68,0.0,2.93,20.72
4439819e-ee25-4bf3-b3b7-ec037eb0cf51,5.61,6.08,56.74,0.0,2.34,16.69
443d835a-b166-409f-a9c0-4c91eaffa6db,27.23,7.48,67.68,0.0,2.48,17.28
44705416-4ca2-4b1d-8c71-4ea20cbccce4,0.0,5.99,41.99,11.18,1.93,13.93
44721aff-1d39-4490-8e56-2a195c247a52,35.73,12.58,112.52,0.0,2.5,7.48
44916656-baf7-4a94-816e-a9dd53ec18c5,22.55,6.36,24.36,0.0,2.06,39.06
449aaeca-c676-4c18-9695-d656c3b7a239,28.21,9.01,77.3,0.0,2.46,20.17
44c607ca-ecb0-44a2-92bb-b386f29ec4de,22.09,9.36,76.69,0.0,0.57,4.23
44ce6b66-3c9a-4a26-906b-33acba20abc4,60.0,12.5,89.5,0.0,0.0,0.0
44d7b902-5621-4568-8887-2fdda625ad84,0.0,5.99,41.99,10.57,2.93,14.93
44df5163-e667-4f8d-bdd6-66a50c873ff1,60.0,24.0,168.0,0.0,0.0,0.0
44e08cb7-bc49-43f1-98b2-97dcbffa119f,0.0,0.0,0.0,42.85,18.71,132.71
44e894af-a642-4380-9375-9c7357fdd961,7.85,7.33,70.54,0.0,2.8,19.56
44f2ee7c-de36-48aa-88fd-32112e0c5aa7,0.0,6.85,65.99,16.8,2.93,18.79
44f3f195-7185-4dc5-be0e-836dc0aa7ecd,37.76,12.63,104.84,0.0,1.29,9.08
452012a8-697b-4bf6-8798-937228c1ed8b,32.26,9.15,65.14,0.0,0.38,4.89
453ca30b-5b8f-490e-86fc-949356838961,11.73,6.18,57.32,0.0,2.24,15.6
453ebf84-d452-4829-a2d6-f8da58b8338a,39.1,6.64,60.84,0.0,2.02,13.82
45434a95-c6fb-40d6-8184-20407a23d9cd,60.0,12.5,86.0,0.0,0.0,0.0
45546d9b-74d5-4418-9a08-0a8bb5f00be4,30.52,9.09,68.59,0.0,0.42,2.92
45670662-cc19-481a-9f28-5247f6a71629,60.0,14.0,100.0,0.0,0.0,0.0
456ae975-ed69-4a78-9ec1-52fb15ac5092,35.0,9.22,81.15,0.0,2.35,16.37
4584e4fe-de61-4402-a6b7-db50863fefdf,36.9,7.8,70.97,0.0,2.32,16.15
458f800d-2f42-4f7a-8988-5963829d94ef,60.0,17.0,118.0,0.0,0.0,0.0
4592d296-b37a-4f0e-8c2d-323260c53ec8,14.56,12.25,97.47,0.0,2.0,18.77
45b005a2-5f3b-4e56-addc-d2682442051c,31.36,6.62,61.24,0.0,1.91,13.3
45bde40d-a666-427d-a37f-34ead7b3b6c1,30.21,10.07,74.18,0.0,0.68,4.07
45c116aa-a1cc-4933-afe7-d32c2aa7477a,5.67,6.08,58.1,0.0,2.84,19.82
45e1810f-80e7-49a0-a8da-2dc9afc85c94,14.44,9.23,80.01,0.0,0.19,1.41
45e2e0ab-26f8-4622-a02f-0b71c87a319c,33.22,9.19,68.97,0.0,0.37,2.58
45fe17fb-f8e4-4824-866f-c8ff13a81642,38.44,9.33,81.6,0.0,2.3,15.98
4610c8f9-adb8-4100-910d-51a8f9615b32,22.12,9.36,79.7,0.0,0.56,4.23
4626cfab-91ef-4ec6-b83d-7879554bf1de,36.72,6.6,59.75,0.0,1.82,12.67
463ffd0f-7924-4a49-8498-69e8ef840bb8,7.32,6.11,58.3,0.0,2.31,16.12
464b2474-e256-459b-8870-978c0eb76ca3,31.86,9.14,78.79,0.0,1.9,13.24
4652a93c-ac66-4dda-990b-9a68e0becd53,26.76,12.45,89.54,0.0,0.47,3.38
465d2715-ad48-49e8-b734-916643473456,34.14,6.56,52.44,0.0,1.87,18.98
4675ab73-bc03-4f85-b717-d354205d65b1,60.0,14.0,100.0,0.0,0.0,0.0
4689758e-5f3a-46a7-abc6-da2f8f180865,49.49,7.33,69.24,0.0,0.24,0.83
4693b057-a823-4675-a9a7-ebacca3a44c0,25.23,8.91,71.41,0.0,2.51,26.01
46ac480c-3dea-4616-aceb-336ee1c3de55,13.94,8.52,78.3,0.0,2.7,18.85
46bd0cf0-9b6c-485a-b355-7b9ec1b5c123,0.0,0.0,0.0,50.26,14.84,114.83
46d6f2ad-5f65-4e8e-acc3-375764ac22b5,1.29,7.94,65.9,0.0,6.08,38.1
46df0fc6-d2bf-4b09-adc9-940f2f197abc,33.09,8.92,65.15,0.0,0.38,2.65
46e31db8-4d3b-4fe7-93a3-47c64ffaf919,27.66,14.5,116.59,0.0,0.46,3.27
46f2418a-0d60-4ba4-a4f7-32e80475ae0c,0.0,0.0,0.0,0.0,0.0,35.5
46f582ff-26e0-4938-9f36-4e8b474dd4e4,33.46,7.02,65.84,0.0,2.38,16.55
46fdd242-69d2-43e5-b3f7-470f665f27a6,18.59,8.19,73.51,0.0,2.62,18.3
4701b4b5-01d7-42b1-b9f9-568db46a8b64,20.83,9.77,85.98,0.0,0.59,4.37
472802d9-b023-4f94-b4ac-2a8c14d7d24c,17.0,6.27,59.44,0.0,2.15,14.99
472c7abd-1aaf-486b-aae8-0214aeb82df6,47.63,12.16,88.29,0.0,0.63,1.5
474b6ebc-d09f-4270-aad1-d8b4bfd0d98c,27.24,8.98,80.17,0.0,2.48,17.28
4752ad41-f745-4048-bd37-53014fd1f444,24.19,6.39,60.28,0.0,2.03,14.14
47573cdd-41b1-45de-99f3-ca9868f5c684,31.02,6.61,21.59,0.0,1.92,52.94
47596943-23bd-4dad-b1c8-696287a951f4,38.61,8.34,72.72,0.0,2.81,19.43
477603df-e75a-438e-b340-0feb00026d4f,30.34,9.08,80.59,0.0,2.43,16.92
478d5262-56de-4497-bc23-c497c6ab8f3a,41.49,8.68,61.67,0.0,0.24,4.69
4792d006-6ed9-4adb-aec2-4542422af7d4,19.45,6.31,59.72,0.0,2.11,14.7
47cd889d-fd15-4827-9f7e-4577be1260f7,41.17,9.43,79.01,0.0,2.25,15.66
47d552c6-7d55-4c56-9929-06b6311cfade,11.53,6.46,62.06,0.0,1.24,8.63
47e205e9-46a6-44a2-9a07-7ad22a44a7f0,44.83,7.75,63.73,0.0,1.75,6.27
47e27048-27d7-44e2-bedf-b8697af134d7,60.0,10.75,77.25,0.0,0.0,0.0
47e944a1-b22c-4179-85d9-5672ba94713b,9.59,6.15,55.57,0.0,2.27,15.85
47f0a1f9-9b08-46b4-a9c6-17819f73bfa2,0.0,0.0,0.0,48.0,12.78,90.68
47f379cc-33fd-4126-b38d-6fe2a71ea61e,37.0,9.29,81.41,0.0,2.32,16.14
48016f25-44fe-41d9-a623-01c45ee3c995,60.0,24.0,168.0,0.0,0.0,0.0
480b6c0c-9d49-4136-a7ff-ac7346ad9d94,15.31,7.08,66.06,0.0,2.68,18.68
48161bf5-cbee-4e83-b411-7c8970d69432,23.41,12.39,103.2,0.0,1.53,22.69
48223b72-7d56-4903-8261-08196263df5c,5.19,6.07,58.05,0.0,2.35,16.37
4839cffb-67d1-4d4a-ba32-361aca50b44a,0.0,0.02,0.12,0.0,0.0,0.0
4858a986-59af-4b9d-bcdd-cc00eceffeef,41.75,11.45,92.71,0.0,0.24,3.92
48735b3a-f163-4ebe-8cda-315074a48639,26.33,6.43,59.53,0.0,2.0,13.89
48763983-46b7-4ca9-ba40-59f6fdc74705,38.56,21.65,162.65,0.0,0.0,3.0
4885fba1-28cc-4cbf-8845-ef62c3b81f8f,13.79,13.53,111.21,0.0,0.19,1.4
48991fb5-9ba8-416e-a380-5a455d3ea4b0,18.75,14.22,115.49,0.0,0.6,4.32
48ae166f-8972-469f-a733-741e596ab7a8,60.0,12.5,87.5,0.0,0.0,0.0
48c56e1c-8440-4fb2-8199-50595bb16ca7,40.58,7.92,69.47,0.0,2.26,15.73
48de7942-5499-4cfe-be7d-249b91f1dda5,21.13,7.28,66.86,0.0,2.58,18.0
48efb667-b873-4b86-b6f2-74a272b13cc4,27.44,11.99,99.19,0.0,0.46,3.25
4935cd2b-649e-4069-9b9b-b0da68f30796,0.0,0.0,0.0,0.0,0.0,35.5
493c9878-1900-4235-a6d8-2e424c998f19,13.57,7.03,65.84,0.0,2.71,18.89
493e62f4-6f7a-405f-949c-47bab63805d9,60.0,11.0,83.0,0.0,0.0,0.0
4945d0f9-c310-4f0b-b99a-d5ae8fadd715,12.97,14.02,114.71,0.0,0.2,1.5
49608766-74ef-4b6b-971f-4ac233ed5f1c,8.42,8.36,75.66,0.0,2.29,15.98
498816d1-bec2-430f-839c-57e3128ac5d5,31.79,9.13,80.78,0.0,2.4,16.75
499694be-885e-4321-af6d-f22e33bb00fc,29.33,6.55,60.89,0.0,1.95,13.61
499cdab5-5cbc-4299-8ef6-a1eef2d7caef,31.3,8.12,70.72,0.0,2.41,19.8
49ba628e-5b77-4576-a945-91c078d093ca,30.23,9.49,69.93,0.0,0.43,6.99
49d998cd-3060-47dd-9d2d-5c0714a768ea,60.0,12.5,89.5,0.0,0.0,0.0
49fe4780-831d-4057-b56a-39ef544020f8,5.63,13.76,110.61,0.0,0.32,4.37
4a5970bb-ab3b-4103-8bdd-d8604751d1ff,0.0,0.0,0.0,0.0,0.0,35.5
4a6aa079-5f0c-4ba7-810b-6710b1cadbef,0.0,0.0,17.99,0.0,0.0,8.01
4a854ad5-ce80-4728-835c-84ff3b410b6e,60.0,16.0,115.5,0.0,0.0,0.0
4a8ee730-5ca5-457c-b143-55b3479736cc,31.26,9.62,72.71,0.0,0.4,2.8
4aafbc17-c7a0-49ac-ba84-39386275aa05,60.0,10.5,73.5,0.0,0.0,0.0
4adfbf3b-c98c-4f1e-bbe7-9538abec98c2,0.0,0.0,0.0,4.81,7.92,56.03
4ae69114-67f2-4975-b85f-4f7d81aa9601,34.89,11.72,96.31,0.0,2.85,20.17
4ae89bd9-12b7-4bcf-97c7-1d73837140a9,24.22,7.38,69.28,0.0,2.53,17.64
4b45d8e4-a7c4-4002-b550-7b9e426c00ea,25.88,9.94,79.07,0.0,0.5,11.36
4b8dce20-c1cb-44ea-b008-84663f170018,35.34,11.75,96.36,0.0,2.84,19.24
4b94c754-5025-4d15-93ea-159a0104ee5d,60.0,13.5,94.5,0.0,0.0,0.0
4bb6335a-9968-4797-a858-50dcd2f02e8e,28.87,11.53,85.81,0.0,0.95,3.66
4bd0fc1f-6d5e-4f5f-baa5-6fedc00c3def,0.0,0.0,0.0,52.01,23.86,167.86
4be78071-a877-4933-a748-580eb29a11bc,10.07,6.16,58.62,0.0,2.27,15.8
4bec7469-65bc-48b6-9e3a-cf2ae2f1f1f3,29.91,8.07,70.53,0.0,2.44,19.97
4bf22749-3f8c-421f-9ecd-20c5402848b0,60.0,12.5,89.5,0.0,0.0,0.0
4bf824fb-74b8-4ef0-9a66-747f3bce14c2,23.37,6.38,58.18,0.0,2.04,14.24
4bf8de12-1ea4-4a03-b2f6-20a38424fee0,10.08,6.16,55.62,0.0,2.77,19.3
4c221b72-6e88-4a82-b6cb-43635119f49e,4.7,6.07,49.33,0.0,2.36,25.1
4c30b594-f387-4e8f-852b-4f2f4760ed66,9.55,6.15,57.07,0.0,2.28,16.35
4c464ee7-b44f-4296-8398-795ccbd0dd80,26.73,7.46,67.61,0.0,2.49,17.34
4c4c23ef-4719-46aa-b314-39a57f8c2782,34.0,6.55,60.43,0.0,2.37,16.49
4c4ef46d-7f77-4bc8-bbe5-570bfcd46706,22.07,7.31,66.99,0.0,2.57,17.89
4cbb1172-2e3c-4e3b-af41-1fcd95faf6df,11.28,9.18,72.17,0.0,0.75,5.25
4cbe33a0-dbbb-4919-923a-18f963480e8b,4.8,6.07,53.0,0.0,2.35,19.42
4cd37898-e8f8-42fb-a03b-7061d419a4b1,0.0,0.0,0.0,24.52,8.42,74.42
4ceb1e4b-a108-4159-8ea8-64fbc5d09a41,5.48,6.08,55.08,0.0,2.34,16.34
4cf89375-3193-400a-a95e-8cc53f7d6502,0.0,0.0,0.0,9.18,15.14,123.04
4d0e3c92-85a6-4e50-9756-be0fdcd96bde,39.73,9.4,68.82,0.0,0.26,2.83
4d30c79c-9e9e-47f5-805d-9c020eed9808,60.0,12.5,87.5,0.0,0.0,0.0
4d65ca28-3239-4a51-9b75-b2d346b54e2d,40.57,9.42,35.92,0.0,0.25,35.75
4d675132-a1c6-445d-8737-3de89ee54e23,60.0,13.5,96.5,0.0,0.0,0.0
4dbda443-84a8-444e-a372-d527f9402b30,60.0,24.0,168.0,0.0,0.0,0.0
4dbdb0a8-22ac-43ec-92f9-9782bae14648,60.0,12.0,84.0,0.0,0.0,0.0
4dc75cd8-3634-4498-8df4-c2e9338edd8b,60.0,11.5,82.5,0.0,0.0,0.0
4dca9a9f-f326-4f54-b504-e321481e9d41,27.67,6.98,65.2,0.0,0.47,3.23
4dcb61cc-91ac-4457-9e2d-2ffcec7ba3bd,41.34,7.95,69.57,0.0,2.25,15.64
4dd10208-b7a6-45e0-9cc6-7c503a67a833,0.0,0.0,0.0,0.85,8.92,59.67
4dd20c80-b724-4773-982f-db188ce93986,0.0,0.0,0.0,33.81,9.56,71.56
4e2a5215-890a-484c-95d5-39dc57438591,41.51,11.45,94.09,0.0,1.74,12.12
4e348bde-4230-4a02-ac54-1564a07a7283,0.0,0.0,0.0,54.14,11.15,80.16
4e43073d-feb3-4156-aa52-b654a0cc2712,33.25,7.68,70.49,0.0,2.38,16.58
4e9fdd12-9de6-4151-afb1-7b4b527ac2a4,21.51,8.79,79.4,0.0,2.58,17.96
4ec45e3c-e8c5-481e-8cdd-8e0f4243fbd1,60.0,10.5,73.5,0.0,0.0,0.0
4ec84d9f-c933-42ab-a728-86cbbf4839b6,31.76,9.13,80.78,0.0,2.4,16.75
4ee40a3d-4ed8-488f-acc7-44b090615105,21.34,12.36,78.27,0.0,1.0,47.06
4efbdc24-f885-4da2-a9f1-3da31fbdd25c,33.79,7.7,70.57,0.0,2.37,16.51
4f0178f4-019a-477b-9cd4-eedba50fce36,0.0,0.0,0.0,29.48,7.49,73.48
4f15ca09-00d1-4a78-ba2d-a0519d322344,34.15,11.7,113.7,0.0,2.86,16.7
4f24f4ac-0fdb-4a95-a0c5-073ca9d1a0a6,20.17,14.25,115.58,0.0,0.08,0.65
4f2b8d0a-79bb-4925-a83c-37b34d753b01,4.83,6.07,56.01,0.0,2.35,16.41
4f3c40e0-74fc-4b9c-82bb-fb58707a2a83,0.0,0.0,0.0,53.68,12.88,89.9
4f3fc520-400d-43e0-9ae1-4afc0b71c155,21.87,6.35,62.01,0.0,2.57,17.92
4f46750c-3b95-4f1a-83df-4076dff8ad83,60.0,17.0,119.0,0.0,0.0,0.0
4f472600-5794-4d7d-8668-9d48fe350186,0.0,0.0,19.99,0.0,0.0,5.01
4fa24ac7-06d3-43d5-bf10-8a51db871f5b,0.0,0.0,0.0,0.37,12.0,101.99
4fa5cfbf-8ab1-4607-b4cc-949980403e05,0.0,0.0,35.05,0.0,0.0,0.45
4feb319d-8fb3-4c6c-a12d-c6eb6f8062c2,0.0,0.0,0.0,45.87,11.76,94.26
502238a8-b31b-4d1b-be2d-1800f2214d92,19.0,7.71,70.07,0.0,2.12,14.75
50378e1c-1117-4ca6-888b-eb4155d9cd2b,2.38,10.03,76.91,0.0,1.0,6.11
505fce9f-eaa9-4d7d-b8f0-1ac14e7177b6,7.61,6.83,64.32,0.0,2.81,20.3
5061c857-4be9-4a39-af68-d32047d0e7da,60.0,24.0,168.0,0.0,0.0,0.0
506ecefa-d562-4ca3-9038-95363443ce7f,19.78,14.25,115.63,0.0,0.09,0.7
50925026-bfea-43d9-9f0f-8010de567cac,36.84,7.8,68.98,0.0,2.32,16.15
5092a34d-282c-48e6-9391-9ec0a13fd4c4,6.12,6.09,62.41,0.0,1.52,10.18
50c4de08-33c4-4a73-92d1-c8f31c1bd0e8,40.38,9.18,68.16,0.0,0.25,1.75
50df9ae8-7e41-46e5-87f8-302335746eb9,41.68,9.68,73.98,0.0,0.24,1.94
50e2ab2c-6c0f-42b9-923c-457987719de1,0.0,0.0,0.0,50.41,12.82,90.72
50f680bd-2577-410e-b71d-da0950fe3bd9,7.17,6.11,58.28,0.0,2.32,16.14
50f6a54a-c549-4803-a297-6eb55754387d,11.25,6.17,60.12,0.0,2.85,19.89
510628ba-a977-4acd-b2eb-7a9a1f5f799f,8.42,10.36,89.41,0.0,0.29,2.22
510dc8f2-2682-44b0-ba5b-07dc797f1be1,26.69,7.46,69.61,0.0,2.49,17.35
5110dd88-077b-4af6-8690-8ad8fdba1641,0.0,0.0,0.0,52.7,10.62,79.88
5129ccfe-3440-4e98-a5c8-28afd6737a76,20.63,9.76,83.22,0.0,0.59,7.12
512afd4d-3a8c-43ee-ac05-f70f786778aa,60.0,11.48,80.38,0.0,0.0,0.0
5150c4f1-dd49-47d5-84a7-0f65f5dfda07,21.41,8.77,77.28,0.0,2.08,14.47
51ca38fa-5d45-47e2-a496-f88831984197,60.0,12.0,84.0,0.0,0.0,0.0
51e63a48-f9c7-4ac0-98b0-15fa7a95b849,17.06,7.14,66.3,0.0,2.65,18.48
51fe1ef5-48e8-46bc-abc1-f5b7608a3c3b,10.24,9.16,78.04,0.0,1.52,13.63
52216e3c-bdb3-429b-b833-635814946581,60.0,12.5,87.5,0.0,0.0,0.0
524e7ebc-604f-4e3f-a47b-62c855d45296,19.36,14.24,115.57,0.0,0.09,0.75
525314c1-5383-4d93-aa12-7dbe50448a34,15.77,10.6,90.63,0.0,2.17,15.13
5270d179-d6cf-4ae8-a13c-874b7c9c5499,16.15,10.61,92.68,0.0,0.17,1.08
52933f5a-25e1-4e3b-9220-7decdc325a41,60.0,12.5,87.5,0.0,0.0,0.0
52934307-82e6-45f5-ac27-49aa092a8bbb,21.01,10.78,93.0,0.0,0.58,4.35
52b737ee-8b7f-49c1-87bb-ec2b94860ebe,35.27,7.75,70.75,0.0,2.35,16.34
52b947b5-6215-41b5-90e6-774ef6ffbe42,23.64,14.36,107.05,0.0,0.02,9.24
52bf0ff4-4205-417f-a114-89a53210006f,11.18,6.17,62.33,0.0,2.85,19.68
52cadb16-bea0-40b9-b0e9-200b9d99258e,60.0,13.0,91.0,0.0,0.0,0.0
52db5ae4-59f6-4a58-bd65-c0b3d31318c4,26.73,9.43,77.21,0.0,0.49,3.72
52e61c98-2a75-4a56-af04-465341eea4ba,25.39,12.43,91.89,0.0,1.49,22.0
531f39bc-4785-4a32-8b29-edd121e8b314,60.0,14.0,100.0,0.0,0.0,0.0
53217044-6958-41f4-ac83-664ec6561826,0.0,9.75,72.25,0.0,0.0,0.0
532e4e35-21c2-4dc7-ae7c-5f05449624b7,11.72,7.3,67.91,0.0,2.74,19.11
532f7bfd-90c2-40db-b67d-4b952ee0d097,32.44,9.15,80.87,0.0,2.39,16.67
53434e6e-8131-426f-8b0e-b99275b3e1b4,41.61,10.46,89.1,0.0,1.74,12.11
535059b5-566b-446b-b87e-1fc6661ff48b,16.47,6.26,59.37,0.0,2.66,18.55
53583def-3de2-4f4f-8da1-149bcef220f2,4.32,7.07,51.09,0.0,0.85,4.93
53770deb-f280-4cdd-92d7-a6050b40a7b3,30.52,11.58,95.79,0.0,2.92,20.62
53991f7f-59c0-464a-8824-2cab9ca33d8f,13.04,14.03,114.72,0.0,0.2,1.49
539c7878-a017-4a91-beb1-07cc4015c6e2,8.88,10.37,89.47,0.0,0.29,2.17
53ba8fc3-8910-402e-aec8-13f3e8f2fb63,26.43,8.95,80.06,0.0,2.49,17.38
53bd3b0e-c57c-4c68-b66f-099aab72e562,60.0,17.0,119.0,0.0,0.0,0.0
53dcf1b3-9681-4ee7-811e-cd8de2138cdf,32.93,8.0,70.77,0.0,2.39,16.62
53e2c25c-c665-4966-bacb-f4c9c9a28784,12.11,6.19,60.14,0.0,2.52,17.56
53e6bd48-5a31-45c1-8b65-a7596d8a76a9,25.76,12.43,103.43,0.0,1.49,10.49
53fa921b-4445-40a0-86e7-7765746ed738,0.0,0.0,0.0,5.72,13.59,100.58
53fdd3cf-30ec-4e14-b0b9-93c46e7d58ca,60.0,12.5,87.5,0.0,0.0,0.0
540cea1a-6bff-423b-8de6-00db6f322362,60.0,10.0,72.0,0.0,0.0,0.0
545beba5-93d1-4cdf-81b0-d83bd5a41a32,12.33,8.48,76.16,0.0,2.23,15.54
547b3c80-5272-47b5-9ea6-b6313a876b9c,60.0,17.0,119.0,0.0,0.0,0.0
54886487-aa02-4a58-8135-0f941b816d56,19.84,14.25,115.64,0.0,0.09,0.69
54a4d6db-6e8c-4f8b-b37d-bcdc7cfbf850,22.32,8.82,79.51,0.0,1.56,10.86
54a81fe3-3c26-4c6f-8c30-5e90ab88bb1e,60.0,12.5,87.5,0.0,0.0,0.0
54f92288-a3a6-488a-9a07-b4f30fa85c8a,11.9,6.19,56.84,0.0,2.24,15.59
550afe9d-9025-489b-8f46-2a37bcae0aa8,60.0,8.25,69.75,0.0,0.0,0.0
550fef21-6773-4ddc-9582-9fabcdcbffe6,60.0,8.0,69.0,0.0,0.0,0.0
5557b47e-c56b-4392-b68d-405f6336d93a,60.0,13.5,94.5,0.0,0.0,0.0
55653fa5-825c-4071-9add-0e71d8891e89,9.12,9.14,71.93,0.0,0.78,5.49
55789e4c-12c1-485d-8aab-13646176d834,0.0,0.0,0.0,0.0,0.0,35.5
55894bda-92d1-4d89-85b8-1d6c725e13e3,35.63,11.75,96.4,0.0,2.84,20.1
